編號,案類,發生日期,發生時段,發生地點
1611,自行車竊盜,1080721,02~04,臺北市信義區永吉里永吉路443巷1~30號
1612,自行車竊盜,1080722,16~18,臺北市大安區新龍里建國南路2段121~150號
1613,自行車竊盜,1080724,10~12,臺北市文山區景行里景文街(景中街口)
1614,自行車竊盜,1080724,22~24,臺北市信義區虎林街164巷1~30號
1615,自行車竊盜,1080727,06~08,臺北市大安區芳和里基隆路2段241~270號
1616,自行車竊盜,1080727,16~18,臺北市萬華區忠貞里萬青街121~150號
1617,自行車竊盜,1080728,06~08,臺北市信義區信義路6段91~120號
1618,自行車竊盜,1080729,00~02,臺北市士林區劍潭路1~30號
1619,自行車竊盜,1080729,14~16,臺北市北投區智仁里中和街481~510號
1620,自行車竊盜,1080729,16~18,臺北市大安區龍圖里復興南路2段1~30號
1621,自行車竊盜,1080730,16~18,臺北市萬華區(青年公園內)
1622,自行車竊盜,1080801,04~06,臺北市松山區延壽街330巷17弄1~30號
1623,自行車竊盜,1080802,12~14,臺北市北投區大同里北投路2段1~30號
1624,自行車竊盜,1080803,00~02,臺北市中正區南福里羅斯福路2段31~60號
1625,自行車竊盜,1080803,06~08,臺北市萬華區西寧南路82巷(對面紅樓廣場)
1626,自行車竊盜,1080803,10~12,臺北市內湖區(成功路五段1~30號
1627,自行車竊盜,1080804,14~16,臺北市信義區新仁里忠孝東路4段553巷(腳踏車格)
1628,自行車竊盜,1080804,22~24,臺北市大同區延平北路2段211~240號
1629,自行車竊盜,1080805,18~20,臺北市大同區酒泉街91~120號
1630,自行車竊盜,1080805,22~24,臺北市大同區延平北路1段31~60號
1631,自行車竊盜,1080806,22~24,臺北市中山區新生北路2段149巷31~60號
1632,自行車竊盜,1080807,08~10,臺北市大同區民權西路151~180號
1633,自行車竊盜,1080807,12~14,臺北市內湖區內湖路1段271~300號
1634,自行車竊盜,1080809,14~16,臺北市中山區中山北路2段27巷1~30號
1635,自行車竊盜,1080810,12~14,臺北市中正區梅花里林森北路5巷
1636,自行車竊盜,1080810,20~22,臺北市大安區敦煌里信義路4段241~270號
1637,自行車竊盜,1080811,04~06,臺北市大同區承德路3段181~210號
1638,自行車竊盜,1080812,02~04,臺北市信義區黎順里崇德街31~60號
1639,自行車竊盜,1080812,22~24,臺北市松山區光復北路190巷1~30號
1640,自行車竊盜,1080814,12~14,臺北市中正區南門里愛國西路1~30號
1641,自行車竊盜,1080814,16~18,臺北市北投區東華里東華街2段301~330號
1642,自行車竊盜,1080815,04~06,臺北市信義區中坡北路1~30號
1643,自行車竊盜,1080816,14~16,臺北市內湖區康寧路3段211~240號
1644,自行車竊盜,1080817,04~06,臺北市信義區中坡里福德街181~210號
1645,自行車竊盜,1080820,06~08,臺北市南港區南港里興中路28巷1~30號
1646,自行車竊盜,1080820,08~10,臺北市南港區南港里興華路61~90號
1647,自行車竊盜,1080820,08~10,臺北市文山區興豐里1鄰興隆路1段181巷1~30號
1648,自行車竊盜,1080820,14~16,臺北市大安區臥龍里辛亥路3段31~60號
1649,自行車竊盜,1080820,16~18,臺北市松山區民生東路3段(慶城街口)
1650,自行車竊盜,1080821,08~10,臺北市士林區三玉里忠誠路2段31~60號
1651,自行車竊盜,1080821,22~24,臺北市大安區光明里信義路2段61~90號
1652,自行車竊盜,1080824,02~04,臺北市信義區景新里吳興街91~120號
1653,自行車竊盜,1080824,06~08,臺北市北投區立農里立農街1段361~390號
1654,自行車竊盜,1080824,08~10,臺北市大同區大橋頭捷運站1號
1655,自行車竊盜,1080825,02~04,臺北市大安區敦安里仁愛路4段112巷1~30號
1656,自行車竊盜,1080825,08~10,臺北市信義區中行里福德街254巷14弄(口(夫妻樹三角公園))
1657,自行車竊盜,1080829,20~22,臺北市大安區錦安里金山南路2段231巷1~30號
1658,自行車竊盜,1080829,22~24,臺北市信義區永吉路30巷118弄(口)
1659,自行車竊盜,1080830,10~12,臺北市北投區榮光里西安街1段301~330號
1660,自行車竊盜,1080901,00~02,臺北市大同區承德路1段69巷30樓
1661,自行車竊盜,1080902,04~06,臺北市萬華區華西街(廣州街)
1662,自行車竊盜,1080903,02~04,臺北市大安區通化里文昌街248之1~30號
1663,自行車竊盜,1080903,08~10,臺北市大安區古莊里羅斯福路2段81巷
1664,自行車竊盜,1080903,16~18,臺北市北投區立農里西安街2段331~360號
1665,自行車竊盜,1080904,14~16,臺北市大同區民生西路31~60號
1666,自行車竊盜,1080905,04~06,臺北市信義區國業里信義路6段121~150號
1667,自行車竊盜,1080905,16~18,臺北市大安區黎和里富陽街163巷1~30號
1668,自行車竊盜,1080905,22~24,臺北市中山區中山區松江路與農安街路口東南角腳踏車停車
1669,自行車竊盜,1080906,14~16,臺北市內湖區金湖路391~420號
1670,自行車竊盜,1080908,08~10,臺北市南港區聯成里忠孝東路6段188巷1~30號
1671,自行車竊盜,1080909,16~18,臺北市大安區民輝里八德路2段1~30號
1672,自行車竊盜,1080909,16~18,臺北市中山區中山區中山國小捷運站4號
1673,自行車竊盜,1080909,18~20,臺北市中正區南門里廣州街1~30號
1674,自行車竊盜,1080910,00~02,臺北市大同區民生西路241~270號
1675,自行車竊盜,1080912,06~08,臺北市大安區黎和里和平東路3段346巷1~30號
1676,自行車竊盜,1080912,16~18,臺北市士林區芝山里士東路266巷15弄1~30號
1677,自行車竊盜,1080914,04~06,臺北市大同區承德路2段1巷31~60號
1678,自行車竊盜,1080914,06~08,臺北市中山區中山區中山北路二段1~30號
1679,自行車竊盜,1080914,14~16,臺北市內湖區成功路4段(內湖捷運站2號
1680,自行車竊盜,1080915,08~10,臺北市松山區光復南路22巷31~60號
1681,自行車竊盜,1080916,06~08,臺北市信義區永吉里松隆路331~360號
1682,自行車竊盜,1080917,06~08,臺北市萬華區(龍山寺捷運站2號
1683,自行車竊盜,1080918,10~12,臺北市北投區榮光里西安街1段301~330號
1684,自行車竊盜,1080921,12~14,臺北市信義區富台里忠孝東路5段271~300號
1685,自行車竊盜,1080922,10~12,臺北市信義區興隆里忠孝東路4段(國館外人行道上)
1686,自行車竊盜,1080922,12~14,臺北市北投區裕民里東陽街451~480號
1687,自行車竊盜,1080923,22~24,臺北市南港區(捷運南港展覽館站5號
1688,自行車竊盜,1080924,02~04,臺北市萬華區東園街73巷91~120號
1689,自行車竊盜,1080925,16~18,臺北市士林區福林里福林路241~270號
1690,自行車竊盜,1080926,16~18,臺北市文山區興福里景興路61~90號
1691,自行車竊盜,1080927,22~24,臺北市文山區景慶里景福街242巷1~30號
1692,自行車竊盜,1080929,04~06,臺北市文山區興家里21鄰興隆路3段241~270號
1693,自行車竊盜,1080930,02~04,臺北市大同區迪化街1段211~240號
1694,自行車竊盜,1080930,20~22,臺北市信義區興雅里基隆路1段147巷1~30號
1695,自行車竊盜,1081002,06~08,臺北市南港區西新里南港路3段80巷31~60號
1696,自行車竊盜,1081002,10~12,臺北市文山區興業里6鄰興隆路2段211~240號
1697,自行車竊盜,1081003,08~10,臺北市士林區德行里福華路121~150號
1698,自行車竊盜,1081005,02~04,臺北市中正區忠孝東路1段70巷
1699,自行車竊盜,1081005,08~10,臺北市大同區大龍街79巷1~30號
1700,自行車竊盜,1081005,10~12,臺北市松山區敦化北路181~210號
1701,自行車竊盜,1081005,16~18,臺北市中山區中山區圓山捷運站2號
1702,自行車竊盜,1081006,08~10,臺北市中山區松江路124巷1~30號
1703,自行車竊盜,1081006,12~14,臺北市士林區富洲里延平北路8段132巷2弄1~30號
1704,自行車竊盜,1081007,20~22,臺北市內湖區金龍路13巷1~30號
1705,自行車竊盜,1081010,00~02,臺北市大同區承德路3段191巷1~30號
1706,自行車竊盜,1081010,00~02,臺北市大同區大龍街91巷1~30號
1707,自行車竊盜,1081010,00~02,臺北市大安區學府里基隆路3段61~90號
1708,自行車竊盜,1081010,00~02,臺北市文山區興安里興隆路2段130巷1~30號
1709,自行車竊盜,1081010,00~02,臺北市大同區承德路3段122巷1~30號
1710,自行車竊盜,1081011,02~04,臺北市大安區德安里敦化南路1段331~360號
1711,自行車竊盜,1081011,18~20,臺北市大安區誠安里忠孝東路3段251巷6弄3~1號
1712,自行車竊盜,1081014,00~02,臺北市大安區通化夜市附近
1713,自行車竊盜,1081014,08~10,臺北市大安區學府里芳蘭路61~90號
1714,自行車竊盜,1081015,00~02,臺北市文山區樟樹里012鄰興隆路4段96巷4弄1~30號
1715,自行車竊盜,1081015,02~04,臺北市萬華區東園街66巷53弄31~60號
1716,自行車竊盜,1081015,10~12,臺北市文山區萬盛里羅斯福路5段91~120號
1717,自行車竊盜,1081017,00~02,臺北市萬華區三水街61~90號
1718,自行車竊盜,1081017,16~18,臺北市大安區群英里和平東路2段311巷31~60號
1719,自行車竊盜,1081017,18~20,臺北市內湖區內湖路1段629巷31~60號
1720,自行車竊盜,1081018,12~14,臺北市內湖區內湖路1段629巷31~60號
1721,自行車竊盜,1081018,16~18,臺北市士林區名山里至誠路2段31~60號
1722,自行車竊盜,1081019,14~16,臺北市北投區開明里開明路36巷
1723,自行車竊盜,1081024,10~12,臺北市信義區永吉里松山路119巷1弄1~30號
1724,自行車竊盜,1081024,14~16,臺北市萬華區成都路27巷1~30號
1725,自行車竊盜,1081024,20~22,臺北市南港區萬福里同德路1~30號
1726,自行車竊盜,1081025,12~14,臺北市北投區清江里清江路31~60號
1727,自行車竊盜,1081026,14~16,臺北市文山區興泰里辛亥路4段121~150號
1728,自行車竊盜,1081028,00~02,臺北市內湖區(內湖區新明路121~150號
1729,自行車竊盜,1081028,04~06,臺北市大安區通化里文昌街278巷1~30號
1730,自行車竊盜,1081029,10~12,臺北市萬華區西園路1段31~60號
1731,自行車竊盜,1081029,12~14,臺北市南港區南港里興中路(側之自行車停車格)
1732,自行車竊盜,1081031,14~16,臺北市中正區南門里延平南路151~180號
1733,自行車竊盜,1081101,20~22,臺北市大同區南京西路與承德路交岔口(日新國小)
1734,自行車竊盜,1081106,08~10,臺北市萬華區西園路1段211~240號
1735,自行車竊盜,1081106,22~24,臺北市松山區撫遠街379巷1~30號
1736,自行車竊盜,1081107,18~20,臺北市北投區東華街2段301~330號
1737,自行車竊盜,1081108,12~14,臺北市中山區中山區中山北路二段44巷1~30號
1738,自行車竊盜,1081109,16~18,臺北市信義區三張里莊敬路391巷
1739,自行車竊盜,1081112,06~08,臺北市文山區萬有里興隆路1段211~240號
1740,自行車竊盜,1081112,08~10,臺北市信義區雙和里吳興街284巷20弄
1741,自行車竊盜,1081113,02~04,臺北市南港區中研里研究路2段70巷1~30號
1742,自行車竊盜,1081114,14~16,臺北市大同區民樂街61~90號
1743,自行車竊盜,1081114,20~22,臺北市中正區光復里中華路1段31~60號
1744,自行車竊盜,1081115,06~08,臺北市大同區民族西路211~240號
1745,自行車竊盜,1081115,16~18,臺北市大安區福住里永康街17巷28~1號
1746,自行車竊盜,1081119,04~06,臺北市大同區迪化街244巷1~30號
1747,自行車竊盜,1081120,02~04,臺北市南港區南港里南港路路1段171巷28弄1~30號
1748,自行車竊盜,1081122,08~10,臺北市信義區雙和里吳興街260巷((台北醫學院後方停車棚))
1749,自行車竊盜,1081122,22~24,臺北市大安區永康里信義路2段151~180號
1750,自行車竊盜,1081124,16~18,臺北市大安區義村里仁愛路3段1~30號
1751,自行車竊盜,1081126,06~08,臺北市大安區光武里大安路1段51巷31~60號
1752,自行車竊盜,1081127,16~18,臺北市松山區南京東路4段31~60號
1753,自行車竊盜,1081127,20~22,臺北市大安區龍淵里和平東路2段96巷17弄1~30號
1754,自行車竊盜,1081128,22~24,臺北市松山區敦化北路331~360號
1755,自行車竊盜,1081201,08~10,臺北市南港區成福里東新街91~120號
1756,自行車竊盜,1081201,18~20,臺北市士林區忠誠里12鄰德行東路104巷1~30號
1757,自行車竊盜,1081202,16~18,臺北市北投區立農里西安街2段331~360號
1758,自行車竊盜,1081203,02~04,臺北市中正區南海路91~120號
1759,自行車竊盜,1081203,08~10,臺北市文山區樟樹里016鄰木新路3段91~120號
1760,自行車竊盜,1081204,08~10,臺北市萬華區貴陽街121~150號
1761,自行車竊盜,1081204,22~24,臺北市大安區通安里通化街151~180號
1762,自行車竊盜,1081205,14~16,臺北市大同區民生西路與西寧北路口
1763,自行車竊盜,1081206,12~14,臺北市士林區德行里福國路61~90號
1764,自行車竊盜,1081208,00~02,臺北市南港區百福里福德街310巷31~60號
1765,自行車竊盜,1081208,22~24,臺北市中山區錦州街301~330號
1766,自行車竊盜,1081210,14~16,臺北市大安區臥龍里和平東路2段121~150號
1767,自行車竊盜,1081211,12~14,臺北市松山區新中街4巷
1768,自行車竊盜,1081213,04~06,臺北市中正區文盛里羅斯福路3段244巷10弄1~30號
1769,自行車竊盜,1081213,16~18,臺北市萬華區(萬華國中前)
1770,自行車竊盜,1081213,20~22,臺北市中山區玉門街1~30號
1771,自行車竊盜,1081214,14~16,臺北市士林區德行里福國路61~90號
1772,自行車竊盜,1081214,14~16,臺北市信義區三張里莊敬路451~480號
1773,自行車竊盜,1081215,00~02,臺北市信義區虎林街46巷1~30號
1774,自行車竊盜,1081215,12~14,臺北市內湖區內湖路1段631~660號
1775,自行車竊盜,1081217,06~08,臺北市中正區幸市里新生南路1段12巷1~30號
1776,自行車竊盜,1081218,10~12,臺北市萬華區三水街61~90號
1777,自行車竊盜,1081222,08~10,臺北市松山區八德路3段158巷8弄1~30號
1778,自行車竊盜,1081225,10~12,臺北市萬華區(廣州街與華西街口)
1779,自行車竊盜,1081226,18~20,臺北市信義區雅祥里永吉路31~60號
1780,自行車竊盜,1081226,20~22,臺北市中山區(中山區市民大道一段靠近京站轉運站人行道上)
1781,自行車竊盜,1081226,20~22,臺北市信義區廣居里忠孝東路5段421~450號
1782,自行車竊盜,1081227,18~20,臺北市北投區大同里光明路1~30號
1783,自行車竊盜,1081227,18~20,臺北市大安區和安里(建國南路1段291巷1~30號
1784,自行車竊盜,1081229,08~10,臺北市萬華區昆明街81巷1~30號
1785,自行車竊盜,1081230,02~04,臺北市信義區正和里光復南路419巷91~120號
1786,自行車竊盜,1081231,18~20,臺北市松山區南京東路4段31~60號
1787,自行車竊盜,1090102,14~16,臺北市松山區民生東路5段212巷1~30號
1788,自行車竊盜,1090103,18~20,臺北市士林區岩山里忠義街91巷1~30號
1789,自行車竊盜,1090105,12~14,臺北市中正區黎明里公園路31~60號
1790,自行車竊盜,1090106,06~08,臺北市大安區敦安里(仁愛路四段121~150號
1791,自行車竊盜,1090106,08~10,臺北市北投區大同里光明路1~30號
1792,自行車竊盜,1090106,12~14,臺北市中山區林森北路121~150號
1793,自行車竊盜,1090108,16~18,臺北市大同區鄭州路121~150號
1794,自行車竊盜,1090109,06~08,臺北市北投區溫泉里溫泉路58巷1~30號
1795,自行車竊盜,1090110,00~02,臺北市信義區國業里虎林街222巷31~60號
1796,自行車竊盜,1090110,04~06,臺北市大安區住安里信義路4段30巷27弄1~30號
1797,自行車竊盜,1090111,08~10,臺北市大安區敦煌里(仁愛路4段222巷1~30號
1798,自行車竊盜,1090111,12~14,臺北市信義區松山路151~180號
1799,自行車竊盜,1090113,20~22,臺北市大安區住安里瑞安街1~30號
1800,自行車竊盜,1090114,16~18,臺北市北投區文林里石牌路1段166巷2弄1~30號
1801,自行車竊盜,1090115,18~20,臺北市大安區學府里羅斯福路4段1~30號
1802,自行車竊盜,1090117,06~08,臺北市大安區龍陣里和平東路2段175巷31~60號
